Day fraction since midnight on 5/7/2018,Time (sec),Time (min),Source Pressure (Pa),Turbidity Effluent (),Turbidimeter Influent (),BW Pump control (),Raw Water Pump control (),PAC Pump control ()
0.66189647,8275.014432,137.9169072,30847.22461,1.26,9.5662,0.99999947,0.14210526,0.80305263
0.66195432,8280.012672,138.0002112,30855.36328,1.26,9.8032,0.99999947,0.14210526,0.80305263
0.66201219,8285.01264,138.083544,30856.85938,1.26,9.181,0.99999947,0.14210526,0.80305263
0.66207006,8290.012608,138.1668768,30840.91016,1.26,8.5767,0.99999947,0.14210526,0.80305263
0.66212794,8295.01344,138.250224,30861.74023,1.26,8.3699,0.99999947,0.14210526,0.80305263
0.66218582,8300.014272,138.3335712,30849.81445,1.26,8.4654,0.99999947,0.14210526,0.80305263
0.66224368,8305.013376,138.4168896,30839.01953,1.26,8.3143,0.99999947,0.14210526,0.80305263
0.66230154,8310.01248,138.500208,30853.83203,1.26,7.987,0.99999947,0.14210526,0.80305263
0.66235939,8315.01072,138.583512,30861.32813,1.26,7.7479,0.99999947,0.14210526,0.80305263
0.66241729,8320.01328,138.666888,30842.47461,1.27,7.6945,0.99999947,0.14210526,0.80305263
0.66247516,8325.013248,138.7502208,30833.06055,1.26,7.7313,0.99999947,0.14210526,0.80305263
0.66253303,8330.013216,138.8335536,30828.30273,1.26,7.5639,0.99999947,0.14210526,0.80305263
0.66259092,8335.014912,138.9169152,30849.99805,1.26,7.4501,0.99999947,0.14210526,0.80305263
0.66264877,8340.013152,139.0002192,30862.85547,1.26,7.3374,0.99999947,0.14210526,0.80305263
0.66270663,8345.012256,139.0835376,30864.79883,1.26,7.1516,0.99999947,0.14210526,0.80305263
0.66276453,8350.014816,139.1669136,30865.48047,1.27,7.1559,0.99999947,0.14210526,0.80305263
0.66282241,8355.015648,139.2502608,30863.07422,1.27,7.1312,0.99999947,0.14210526,0.80305263
0.66288027,8360.014752,139.3335792,30838.21484,1.27,7.0349,0.99999947,0.14210526,0.80305263
0.66293814,8365.01472,139.416912,30841.23438,1.27,7.0246,0.99999947,0.14210526,0.80305263
0.66299602,8370.015552,139.5002592,30847.20898,1.27,7.1002,0.99999947,0.14210526,0.80305263
0.66305387,8375.013792,139.5835632,30832.76563,1.27,7.1349,0.99999947,0.14210526,0.80305263
0.66311175,8380.014624,139.6669104,30825.33594,1.27,7.1625,0.99999947,0.14210526,0.80305263
0.66316961,8385.013728,139.7502288,30821.50391,1.27,7.0778,0.99999947,0.14210526,0.80305263
0.66322748,8390.013696,139.8335616,30824.88867,1.27,6.9586,0.99999947,0.14210526,0.80305263
0.66328537,8395.015392,139.9169232,30822.13672,1.27,6.8866,0.99999947,0.14210526,0.80305263
0.66334323,8400.014496,140.0002416,30822.53516,1.27,6.8113,0.99999947,0.14210526,0.80305263
0.66340109,8405.0136,140.08356,30792.29883,1.27,6.7479,0.99999947,0.14210526,0.80305263
0.66345896,8410.013568,140.1668928,30832.7793,1.27,6.6714,0.99999947,0.14210526,0.80305263
0.66351682,8415.012672,140.2502112,30797.02148,1.27,6.5651,0.99999947,0.14210526,0.80305263
0.66357472,8420.015232,140.3335872,30793.62305,1.27,6.4506,0.99999947,0.14210526,0.80305263
0.66363259,8425.0152,140.41692,30816.77148,1.27,6.3706,0.99999947,0.14210526,0.80305263
0.66369047,8430.016032,140.5002672,30810.12109,1.27,6.3273,0.99999947,0.14210526,0.80305263
0.66374834,8435.016,140.5836,30777.14258,1.27,6.3419,0.99999947,0.14210526,0.80305263
0.6638062,8440.015104,140.6669184,30830.51563,1.27,6.3637,0.99999947,0.14210526,0.80305263
0.66386405,8445.013344,140.7502224,30819.08008,1.27,6.3659,0.99999947,0.14210526,0.80305263
0.66392192,8450.013312,140.8335552,30803.27344,1.27,6.3853,0.99999947,0.14210526,0.80305263
0.6639798,8455.014144,140.9169024,30824.48242,1.27,6.4086,0.99999947,0.14210526,0.80305263
0.66403766,8460.013248,141.0002208,30809.02344,1.27,6.397,0.99999947,0.14210526,0.80305263
0.66409556,8465.015808,141.0835968,30796.16016,1.27,6.3253,0.99999947,0.14210526,0.80305263
0.6641534,8470.013184,141.1668864,30811.44727,1.27,6.243,0.99999947,0.14210526,0.80305263
0.66421127,8475.013152,141.2502192,30804.78125,1.27,6.1727,0.99999947,0.14210526,0.80305263
0.66426914,8480.01312,141.333552,30784.18945,1.27,6.1764,0.99999947,0.14210526,0.80305263
0.66432704,8485.01568,141.416928,30783.77344,1.27,6.203,0.99999947,0.14210526,0.80305263
0.66438489,8490.01392,141.500232,30777.33594,1.27,6.2159,0.99999947,0.14210526,0.80305263
0.66444277,8495.014752,141.5835792,30765.28711,1.27,6.1859,0.99999947,0.14210526,0.80305263
0.66450063,8500.013856,141.6668976,30757.64063,1.27,6.1386,0.99999947,0.14210526,0.80305263
0.6645585,8505.013824,141.7502304,30758.89453,1.27,6.0956,0.99999947,0.14210526,0.80305263
0.66461638,8510.014656,141.8335776,30755.71289,1.27,6.048,0.99999947,0.14210526,0.80305263
0.66467426,8515.015488,141.9169248,30775.41797,1.27,6.0141,0.99999947,0.14210526,0.80305263
0.66473212,8520.014592,142.0002432,30742.99414,1.27,5.9847,0.99999947,0.14210526,0.80305263
0.66479,8525.015424,142.0835904,30763.18359,1.27,5.9678,0.99999947,0.14210526,0.80305263
0.66484785,8530.013664,142.1668944,30762.34375,1.27,5.9538,0.99999947,0.14210526,0.80305263
0.66490573,8535.014496,142.2502416,30757.35352,1.27,5.9389,0.99999947,0.14210526,0.80305263
0.66496359,8540.0136,142.33356,30757.18945,1.27,5.9007,0.99999947,0.14210526,0.80305263
0.66502147,8545.014432,142.4169072,30741.36523,1.27,5.8543,0.99999947,0.14210526,0.80305263
0.66507933,8550.013536,142.5002256,30755.48242,1.27,5.8131,0.99999947,0.14210526,0.80305263
0.66513721,8555.014368,142.5835728,30756.00781,1.27,5.823,0.99999947,0.14210526,0.80305263
0.66519509,8560.0152,142.66692,30752.67383,1.27,5.9809,0.99999947,0.14210526,0.80305263
0.66525296,8565.015168,142.7502528,30730.63477,1.27,6.1181,0.99999947,0.14210526,0.80305263
0.66531082,8570.014272,142.8335712,30721.375,1.27,6.0345,0.99999947,0.14210526,0.80305263
0.66536869,8575.01424,142.916904,30720.0918,1.27,5.9052,0.99999947,0.14210526,0.80305263
0.66542657,8580.015072,143.0002512,30713.47852,1.27,5.8047,0.99999947,0.14210526,0.80305263
0.66548443,8585.014176,143.0835696,30728.92773,1.27,5.7433,0.99999947,0.14210526,0.80305263
0.6655423,8590.014144,143.1669024,30713.2168,1.27,5.7089,0.99999947,0.14210526,0.80305263
0.66560016,8595.013248,143.2502208,30713.24023,1.27,5.6987,0.99999947,0.14210526,0.80305263
0.66565805,8600.014944,143.3335824,30721.5957,1.27,5.6948,0.99999947,0.14210526,0.80305263
0.66571591,8605.014048,143.4169008,30692.84766,1.27,5.6988,0.99999947,0.14210526,0.80305263
0.66577378,8610.014016,143.5002336,30702.31641,1.27,5.7012,0.99999947,0.14210526,0.80305263
0.66583164,8615.01312,143.583552,30688.80664,1.27,5.6918,0.99999947,0.14210526,0.80305263
0.66588954,8620.01568,143.666928,30684.28125,1.27,5.6924,0.99999947,0.14210526,0.80305263
0.6659474,8625.014784,143.7502464,30701.46289,1.27,5.6922,0.99999947,0.14210526,0.80305263
0.66600527,8630.014752,143.8335792,30678.12305,1.27,5.6831,0.99999947,0.14210526,0.80305263
0.66606315,8635.015584,143.9169264,30700.60938,1.27,5.6582,0.99999947,0.14210526,0.80305263
0.66612101,8640.014688,144.0002448,30693.95117,1.27,5.6184,0.99999947,0.14210526,0.80305263
0.66617887,8645.013792,144.0835632,30478.49219,1.27,5.5695,0.99999947,0.14210526,0.80305263
0.66623674,8650.01376,144.166896,30278.33203,1.27,5.5238,0.99999947,0.14210526,0.80305263
0.66629461,8655.013728,144.2502288,30083.07031,1.27,5.4838,0.99999947,0.14210526,0.80305263
0.6663525,8660.015424,144.3335904,29873.24023,1.27,5.4444,0.99999947,0.14210526,0.80305263
0.66641036,8665.014528,144.4169088,29677.04492,1.27,5.4093,0.99999947,0.14210526,0.80305263
0.66646823,8670.014496,144.5002416,29468.36719,1.27,5.3781,0.99999947,0.14210526,0.80305263
0.6665261,8675.014464,144.5835744,29315.36719,1.27,5.3509,0.99999947,0.14210526,0.80305263
0.66658396,8680.013568,144.6668928,29119.79883,1.27,5.3284,0.99999947,0.14210526,0.80305263
0.66664185,8685.015264,144.7502544,28937.29102,1.27,5.3222,0.99999947,0.14210526,0.80305263
0.66669973,8690.016096,144.8336016,28773.59766,1.27,5.3306,0.99999947,0.14210526,0.80305263
0.6667576,8695.016064,144.9169344,28586.99219,1.27,5.3666,0.99999947,0.14210526,0.80305263
0.66681545,8700.014304,145.0002384,28424.56641,1.27,5.4224,0.99999947,0.14210526,0.80305263
0.66687332,8705.014272,145.0835712,28295.30664,1.27,5.4658,0.99999947,0.14210526,0.80305263
0.66693119,8710.01424,145.166904,28136.04297,1.27,5.4947,0.99999947,0.14210526,0.80305263
0.66698906,8715.014208,145.2502368,27954.82617,1.27,5.4955,0.99999947,0.14210526,0.80305263
0.66704692,8720.013312,145.3335552,27803.8125,1.27,5.4726,0.99999947,0.14210526,0.80305263
0.66710479,8725.01328,145.416888,27657.35156,1.27,5.4411,0.99999947,0.14210526,0.80305263
0.66716269,8730.01584,145.500264,27533.14453,1.27,5.421,0.99999947,0.14210526,0.80305263
0.66722057,8735.016672,145.5836112,27392.23828,1.27,5.4046,0.99999947,0.14210526,0.80305263
0.66727841,8740.014048,145.6669008,27327.21094,1.27,5.3882,0.99999947,0.14210526,0.80305263
0.66733631,8745.016608,145.7502768,29410.23828,1.27,5.3737,0.99999947,0.14210526,0.80305263
0.66739416,8750.014848,145.8335808,31462.95898,1.27,5.3777,0.99999947,0.14210526,0.80305263
0.66745204,8755.01568,145.916928,31127.13477,1.27,5.3688,0.99999947,0.14210526,0.80305263
0.66750988,8760.013056,146.0002176,30879.5625,1.27,5.3496,0.99999947,0.14210526,0.80305263
0.66756776,8765.013888,146.0835648,30645.93945,1.27,5.3361,0.99999947,0.14210526,0.80305263
0.66762564,8770.01472,146.166912,30450.58398,1.27,5.3245,0.99999947,0.14210526,0.80305263
0.6676835,8775.013824,146.2502304,30227.97461,1.27,5.324,0.99999947,0.14210526,0.80305263
0.66774137,8780.013792,146.3335632,30011.25586,1.27,5.3429,0.99999947,0.14210526,0.80305263
0.66779924,8785.01376,146.416896,29801.70117,1.27,5.3692,0.99999947,0.14210526,0.80305263
0.66785712,8790.014592,146.5002432,29606.08594,1.27,5.3938,0.99999947,0.14210526,0.80305263
0.66791498,8795.013696,146.5835616,29438.7793,1.27,5.4037,0.99999947,0.14210526,0.80305263
0.66797285,8800.013664,146.6668944,29273.83594,1.27,5.4098,0.99999947,0.14210526,0.80305263
0.66803073,8805.014496,146.7502416,29082.98242,1.27,5.403,0.99999947,0.14210526,0.80305263
0.6680886,8810.014464,146.8335744,28937.29688,1.27,5.3856,0.99999947,0.14210526,0.80305263
0.66814647,8815.014432,146.9169072,28761.91211,1.27,5.365,0.99999947,0.14210526,0.80305263
0.66820434,8820.0144,147.00024,28628.15625,1.27,5.337,0.99999947,0.14210526,0.80305263
0.66826221,8825.014368,147.0835728,28462.92383,1.27,5.3095,0.99999947,0.14210526,0.80305263
0.66832008,8830.014336,147.1669056,28334.74414,1.27,5.2853,0.99999947,0.14210526,0.80305263
0.66837794,8835.01344,147.250224,28158.31836,1.27,5.2642,0.99999947,0.14210526,0.80305263
0.66843582,8840.014272,147.3335712,28053.04297,1.27,5.2459,0.99999947,0.14210526,0.80305263
0.6684937,8845.015104,147.4169184,27920.29297,1.27,5.2399,0.99999947,0.14210526,0.80305263
0.66855157,8850.015072,147.5002512,27810.67188,1.27,5.229,0.99999947,0.14210526,0.80305263
0.66860944,8855.01504,147.583584,28608.40039,1.27,5.2189,0.99999947,0.14210526,0.80305263
0.66866731,8860.015008,147.6669168,31356.07031,1.27,5.2094,0.99999947,0.14210526,0.80305263
0.66872518,8865.014976,147.7502496,31678.16406,1.27,5.1976,0.99999947,0.14210526,0.80305263
0.66878305,8870.014944,147.8335824,31366.98828,1.27,5.1955,0.99999947,0.14210526,0.80305263
0.66884092,8875.014912,147.9169152,31151.64844,1.27,5.1959,0.99999947,0.14210526,0.80305263
0.66889878,8880.014016,148.0002336,30913.2207,1.27,5.2034,0.99999947,0.14210526,0.80305263
0.66895664,8885.01312,148.083552,30640.36133,0,0,0,0,0
0.66901452,8890.013952,148.1668992,30445.47266,1.27,5.2274,0.99999947,0.14210526,0.80305263
